"archetype","sprite","mounts","description","ui_texture","aim_bloom_penalty","camera_offset_bonus","cooldown","cooldown_deviation_max","burst_cooldown","per_click_cooldown","range","min_elevation","accuracy_cone_width","firing_aggro_radius","pickup_reload_percentage","muzzle_velocity","ammo_capacity","burst_count","shot_count","ammo_per_depot_replenish","weapon_effects","ammo_item","inventory_texture","firing_event","name","max_accuracy_cone_width","min_accuracy_cone_width","bloom_cone_width","bloom_per_firing","bloom_per_burst","bloom_growth_rate","bloom_decay_rate","recoil_impulse","fire_suppression","ui_texture_blends","ammo_type","fire_mode","engagement_distance","cycling_sound_duration","cycling_sound","empty_sound_duration","empty_sound","price","use_looping_sound","looping_firing_sound","looping_firing_stop_sound","secret","suppressed","hot_loads","terror_damage","morale_damage","firing_morale_damage","spool_time","spool_decay","spool_decay_delay","instability","ammo_pool","vehicle_ammo_pool","auto_reload","reloadable_on_foot","refuse_mag_multiply","reload_time","reload_arm_in_time","reload_arm_out_time","reload_cancel_ready_delay","swap_time","reload_begin_sound","reload_mid_sound","reload_ammo_in_sound","reload_finished_sound","failed_reload_sound","cold_reload_finished_sound","pickup_sound","drop_sound","spooling_event","spooling_event_stop","size","pickup_radius","reload_animation","shoot_animation","no_soft_aimlock","reload_class","flags","category","bullet","delay_distance","low_arc","filename"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_12mm_strigidae.description","assets/ui/hud/HUD_sml_laser_01.png","1","15","4.400000","0","0","4.400000","40","-49.999992","0.400000","3","0.120000","120","3","1","1","1","assets/data/fx/wfx_12ga_tet.json","assets/data/pickups/ammo/pkp_ammo_12mm_rail.json","assets/ui/hud/HUD_sml_laser_01.png","@{override=False; is_set=True; guid=}","gun_12mm_strigidae.name","90","0","12","1","1","0","0.150000","0","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","-1","0.800000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","True","False","0","0","0","0","0","0","6","6","12","True","True","False","6.660000","0.100000","0.350000","1","0.500000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","42","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_12mm_strigidae.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_132mm_chuffer.description","assets/ui/inventory/render/inv_gun_chuffer.png","0","7","3.300000","0","0.150000","2.500000","100","-45","5.000000","26","0.120000","100","20","2","1","4","assets/data/fx/wfx_40mm_thumper.json","assets/data/pickups/ammo/pkp_ammo_132mm_he.json","assets/ui/inventory/render/inv_gun_chuffer.png","@{override=False; is_set=True; guid=}","gun_132mm_chuffer.name","45","1.000000","15.999994","0","0.800000","0","0.400000","10","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","20","0.381000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","6","60","120","False","True","False","0.400000","0.100000","0.900000","1","1","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","63","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_132mm_he.json","1","True","gun_132mm_chuffer.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_132mm_ploughman.description","assets/ui/hud/HUD_hvy_arty_02.png","0","4","2.900000","0","0.050000","2.250000","30","-45","3","33","0.120000","100","8","8","1","4","assets/data/fx/wfx_40mm_thumper.json","assets/data/pickups/ammo/pkp_ammo_132mm_he.json","assets/ui/hud/HUD_hvy_arty_02.png","@{override=False; is_set=True; guid=}","gun_132mm_ploughman.name","90","2.000000","7.000000","0","0.100000","0","0.350000","40","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","18","0.500000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","8","75","500","False","True","False","4.440000","0.100000","0.900000","1","1","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","292","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_132mm_he.json","1","True","gun_132mm_ploughman.json"
"LASER_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_14mm_banshee.description","assets/ui/hud/HUD_main_mg_02.png","0","11","0","0","0.040000","0.900000","100","-49.999992","0.200000","0","0.120000","-1","500","3","1","1","assets/data/fx/wfx_mg_main_02.json","assets/data/pickups/ammo/pkp_ammo_14mm_he.json","assets/ui/hud/HUD_main_mg_02.png","@{override=False; is_set=True; guid=}","gun_14mm_banshee.name","2.000000","0.200000","2.000000","0","0.055000","0","1","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.050000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","0","500","1000","True","True","False","3.330000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","240","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_14mm_banshee.json"
"LASER_WEAPON","assets/pickups/weapons/gun_kopinski.json","System.Object[]","gun_14mm_barker.description","assets/ui/inventory/render/inv_gun_barker.png","0.700000","5","0.080000","0","0","0.900000","100","-49.999992","0.200000","16","0.120000","-1","18","1","1","1","assets/data/fx/wfx_mg_main_02.json","assets/data/pickups/ammo/pkp_ammo_14mm_he.json","assets/ui/inventory/render/inv_gun_barker.png","@{override=False; is_set=True; guid=}","gun_14mm_barker.name","6","0.200000","6","0.250000","0","0","0.800000","0","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","0","75","75","True","True","False","2.800000","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","22","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_14mm_barker.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/laser_tur.json","System.Object[]","gun_15mm_esd_lockdown.description","assets/ui/inventory/render/inv_gun_lockdown.png","1","6","0.110000","0","0","1","20","-49.999992","1.250000","0","0.120000","100","120","1","3","4","assets/data/fx/wfx_mg_small_02.json","assets/data/pickups/ammo/pkp_ammo_15mm_esd.json","assets/ui/inventory/render/inv_gun_lockdown.png","@{override=False; is_set=True; guid=}","gun_15mm_esd_lockdown.name","90","0.500000","10.999998","0.195000","0","0","0.900000","0","0.300000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","50","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","1","240","480","False","True","False","6","0.100000","0.900000","1","0.250000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","19","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_15mm_esd.json","1","True","gun_15mm_esd_lockdown.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_thumper.json","System.Object[]","gun_20mm_ballister.description","assets/ui/hud/HUD_sml_can_01.png","0","0","0.160000","0","0","0.200000","40","0","1.200000","26","0.120000","160","12","1","1","4","assets/data/fx/wfx_20mm_kopinski.json","assets/data/pickups/ammo/pkp_ammo_20mm_aphe-t.json","assets/ui/hud/HUD_sml_can_01.png","@{override=False; is_set=True; guid=}","gun_20mm_ballister.name","45","0.660000","8.000000","0","0.350000","0","2.200000","12","0.010000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","9","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","6","24","48","False","True","False","3","0.250000","1.750000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","69","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_20mm_aphe-t.json","1","True","gun_20mm_ballister.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_20mm_belter.description","assets/ui/hud/HUD_aux_mg_01.png","0.600000","2","0","0","0.065000","1","60","-45","1.350000","0","0.120000","160","55","3","1","4","assets/data/fx/wfx_mg_aux_01.json","assets/data/pickups/ammo/pkp_ammo_20mm_aphe-t.json","assets/ui/hud/HUD_aux_mg_01.png","@{override=False; is_set=False; guid=}","gun_20mm_belter.name","60","0.600000","5.000000","0","0.040000","0","0.300000","10","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","17","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","8","75","500","False","True","False","7","0.100000","0.900000","1","0.800000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","169","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_20mm_aphe-t-auto.json","1","True","gun_20mm_belter.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_tur.json","System.Object[]","gun_20mm_crambo.description","assets/ui/hud/HUD_tur_mg_02.png","0","6","0.650000","0","0","0.550000","100","-45","0.500000","30","0.120000","100","10","1","1","4","assets/data/fx/wfx_8mm_bonesaw.json","assets/data/pickups/ammo/pkp_ammo_20mm_beehive.json","assets/ui/hud/HUD_tur_mg_02.png","@{override=False; is_set=True; guid=}","gun_20mm_crambo.name","60","0.500000","21.999996","0.600000","0","0","0.670000","7","0.350000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","0.500000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","4","250","500","True","True","False","4.500000","0.100000","0.900000","1","1","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","74","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_20mm_pellet.json","1","True","gun_20mm_crambo.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_kopinski.json","System.Object[]","gun_20mm_kopinski.description","assets/ui/inventory/render/inv_gun_kopinski.png","1","15","1.600000","0","0","1","60","-49.999992","0.250000","14","0.120000","100","6","1","1","4","assets/data/fx/wfx_20mm_kopinski.json","assets/data/pickups/ammo/pkp_ammo_20mm_aphe-t.json","assets/ui/inventory/render/inv_gun_kopinski.png","@{override=False; is_set=True; guid=}","gun_20mm_kopinski.name","90","0.250000","12","0.700000","0","0","0.300000","12","0.300000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","1","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0.200000","0","0","5","12","0","False","True","False","5.500000","2","4","1","0.500000","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","26","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_20mm_aphe-t.json","1","True","gun_20mm_kopinski.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_amerigo.json","System.Object[]","gun_22lr_amerigo177.description","assets/ui/inventory/render/inv_gun_amerigo177.png","0","0","0.050000","0","0","0.200000","40","-49.999992","0.500000","10","0.120000","-1","177","1","1","4","assets/data/fx/wfx_22lr_amerigo177.json","assets/data/pickups/ammo/pkp_ammo_22lr_fmj.json","assets/ui/inventory/render/inv_gun_amerigo177.png","@{override=False; is_set=False; guid=}","gun_22lr_amerigo177.name","45","0.500000","6","0","0.125000","0","2","0","0.010000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","-1","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","-2","177","0","True","True","False","4","0.250000","3","2","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","7","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_22lr_fmj.json","1","True","gun_22lr_amerigo177.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_chobfob.json","System.Object[]","gun_22lr_chobfob.description","assets/ui/inventory/render/inv_gun_chobfob.png","0.350000","2","0.400000","0.150000","0","0.150000","40","-49.999958","0.500000","3.500000","0.120000","-1","15","1","1","4","assets/data/fx/wfx_22lr_chobfob.json","assets/data/pickups/ammo/pkp_ammo_22lr_fmj.json","assets/ui/inventory/render/inv_gun_chobfob.png","@{override=False; is_set=True; guid=}","gun_22lr_chobfob.name","45","0.250000","6","0","0.100000","0","0.850000","0","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","13.500000","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","-2","15","0","False","True","True","2","0.250000","1.500000","0.800000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","8","1","","","False","MAGAZINE","1","WEAPON","assets/data/pickups/weapons/bullets/b_22lr_fmj.json","1","True","gun_22lr_chobfob.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_earworm.json","System.Object[]","gun_22lr_earworm.description","assets/ui/inventory/render/inv_gun_earworm.png","0.750000","0","0.550000","0.100000","0","0.225000","40","-49.999958","3.500000","3.500000","0.120000","-1","15","1","1","4","assets/data/fx/wfx_22lr_earworm.json","assets/data/pickups/ammo/pkp_ammo_22lr_fmj.json","assets/ui/inventory/render/inv_gun_earworm.png","@{override=False; is_set=True; guid=}","gun_22lr_earworm.name","45","3.500000","8.000000","0","0.250000","0","2.500000","0","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","7","0.651000","@{override=False; is_set=False; guid=}","0.225000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","0","15","0","False","True","True","2.250000","0.500000","1","0.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","5","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_22lr_fmj.json","1","True","gun_22lr_earworm.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_bluetongue.json","System.Object[]","gun_25mm_bluetongue.description","assets/ui/inventory/render/inv_gun_bluetongue.png","0","4","0.320000","0","0","0.200000","40","0","0.250000","30","0.120000","-1","2","1","1","8","assets/data/fx/wfx_25mm_bushmaster_01.json","assets/data/pickups/ammo/pkp_ammo_25mm_hei-t.json","assets/ui/inventory/render/inv_gun_bluetongue.png","@{override=False; is_set=True; guid=}","gun_25mm_bluetongue.name","60","0","0.250000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_CANNON","BURST/AUTO","-1","0.650000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","2","0","True","True","False","2","0.100000","1.900000","1.600000","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","111","1","","","False","MAGAZINE","1","WEAPON","assets/data/pickups/weapons/bullets/b_25mm_hei-t.json","0.500000","True","gun_25mm_bluetongue.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_25mm_bushmaster_bh.description","assets/ui/hud/HUD_tur_can_01.png","0","4","0.320000","0","0","0.200000","40","0","0.250000","30","0.120000","-1","1","1","1","8","assets/data/fx/wfx_25mm_bushmaster_01.json","assets/data/pickups/ammo/pkp_ammo_25mm_hei-t.json","assets/ui/hud/HUD_tur_can_01.png","@{override=False; is_set=True; guid=}","gun_25mm_bushmaster_bh.name","60","0","0.250000","0","0","0","1","0","0","System.Object[]","AMMOTYPE_CANNON","BURST/AUTO","-1","0.650000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","1","0","True","True","False","2","0.100000","1.900000","1.600000","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","60","1","","","False","MAGAZINE","1","WEAPON","assets/data/pickups/weapons/bullets/b_25mm_hei-t_bh.json","0.500000","True","gun_25mm_bushmaster_bh.json"
"LASER_WEAPON","assets/pickups/weapons/laser_heavy.json","System.Object[]","gun_25mm_zeus.description","assets/ui/hud/HUD_main_laser_02.png","0","0","0.250000","0","0","0.900000","100","0","0","0","0.120000","-1","1","1","1","1","assets/data/fx/wfx_laser_main_02.json","assets/data/pickups/ammo/pkp_ammo_25mm_rail.json","assets/ui/hud/HUD_main_laser_02.png","@{override=False; is_set=True; guid=}","gun_25mm_zeus.name","5.000000","0","5.000000","1","0","0","0.150000","50000","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0.350000","1","0","0","50","50","True","False","False","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","303","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_25mm_zeus.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_aux.json","System.Object[]","gun_27mm_stutter.description","assets/ui/hud/HUD_aux_mg_02.png","0","7","1.450000","0","0.045000","1","60","-45","1.250000","15","0.120000","170","28","7","1","4","assets/data/fx/wfx_mg_aux_02.json","assets/data/pickups/ammo/pkp_ammo_27mm_ap.json","assets/ui/hud/HUD_aux_mg_02.png","@{override=False; is_set=True; guid=}","gun_27mm_stutter.name","60","0.900000","7.000000","0","0.120000","0","0.600000","4","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","20","0.500000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","4","75","500","False","True","False","7","0.100000","0.900000","1","0.500000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","105","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_27mm_ap.json","1","True","gun_27mm_stutter.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_305mm_harvester.description","assets/ui/hud/HUD_hvy_arty_01.png","1","18","8","0","0","1","100","-45","0","20","0.120000","-1","1","1","1","1","assets/data/fx/wfx_arty_heavy_01.json","assets/data/pickups/ammo/pkp_ammo_305mm_fae.json","assets/ui/hud/HUD_hvy_arty_01.png","@{override=False; is_set=True; guid=}","gun_305mm_harvester.name","39.999985","0","13.999998","1","0","0","0.200000","100","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","20","0.500000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","10","1","1","False","True","True","8","0.100000","0.900000","1","1","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","397","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_305mm_fae.json","1","False","gun_305mm_harvester.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_30mm_konig.description","assets/ui/hud/HUD_hvy_mg_01.png","0.800000","4","0","0","0.017000","1","80","-45","1.000000","0","0.120000","180","200","3","1","4","assets/data/fx/wfx_mg_heavy_01.json","assets/data/pickups/ammo/pkp_ammo_30mm_aphe-t.json","assets/ui/hud/HUD_hvy_mg_01.png","@{override=False; is_set=False; guid=}","gun_30mm_konig.name","45","0.800000","4.699997","0.016000","0","0","0.140000","5000","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","18","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","False","False","False","0","0","0","0","0","0","8","75","500","False","True","False","1","0.100000","0.900000","1","0.500000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","410","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_30mm_aphe-t.json","1","True","gun_30mm_konig.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_garcon.json","System.Object[]","gun_357mag_garcon.description","assets/ui/inventory/render/inv_gun_garcon.png","1","8","1.400000","0","0","1.300000","40","-49.999958","0","9","0.120000","-1","6","1","1","4","assets/data/fx/wfx_357mag_garcon.json","assets/data/pickups/ammo/pkp_ammo_357mag.json","assets/ui/inventory/render/inv_gun_garcon.png","@{override=False; is_set=True; guid=}","gun_357mag_garcon.name","45","0","5.000000","0","0.500000","0","0.300000","0.100000","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","14","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0.300000","0","0","0","21","0","False","True","True","1","0.250000","0.775000","0.750000","0.750000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","6","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_357mag.json","1","True","gun_357mag_garcon.json"
